property_id,source_id,source_region,feature_category,building,centroid_lat,centroid_lon,area_sq_m,area_sq_ft,area_sq_yd,perimeter_m,bbox
PROP-MOK-000465,way/1278406828,mokila,property_candidate,yes,17.42525939,78.21154731,173.55,1868.08,207.56,63.7,"{'min_lon': 78.2114526, 'min_lat': 17.4251722, 'max_lon': 78.2116313, 'max_lat': 17.4253601}"
PROP-MOK-000466,way/1278406830,mokila,property_candidate,yes,17.42633622,78.21252358,245.94,2647.28,294.14,71.26,"{'min_lon': 78.2124329, 'min_lat': 17.4262381, 'max_lon': 78.2126153, 'max_lat': 17.4264375}"
PROP-MOK-000467,way/1278410216,mokila,property_candidate,yes,17.42661012,78.2105394,478.25,5147.84,571.98,88.43,"{'min_lon': 78.2104094, 'min_lat': 17.4264711, 'max_lon': 78.2106694, 'max_lat': 17.4267491}"
PROP-MOK-000468,way/1278410217,mokila,property_candidate,yes,17.42639423,78.21045614,172.98,1861.96,206.88,52.61,"{'min_lon': 78.2103738, 'min_lat': 17.4263157, 'max_lon': 78.2105385, 'max_lat': 17.4264728}"
PROP-MOK-000469,way/1278410218,mokila,property_candidate,yes,17.42685705,78.2098958,314.48,3385.08,376.12,70.96,"{'min_lon': 78.2097867, 'min_lat': 17.4267508, 'max_lon': 78.2100049, 'max_lat': 17.4269633}"
PROP-MOK-000470,way/1278410219,mokila,property_candidate,yes,17.42694933,78.20968366,257.52,2771.92,307.99,64.36,"{'min_lon': 78.2095854, 'min_lat': 17.4268504, 'max_lon': 78.2097819, 'max_lat': 17.4270483}"
PROP-MOK-000471,way/1278410220,mokila,property_candidate,yes,17.4267084,78.2096845,19.87,213.86,23.76,18.44,"{'min_lon': 78.209658, 'min_lat': 17.4266782, 'max_lon': 78.209711, 'max_lat': 17.4267386}"
PROP-MOK-000472,way/1278410221,mokila,property_candidate,yes,17.4265476,78.2096116,19.87,213.86,23.76,18.44,"{'min_lon': 78.2095851, 'min_lat': 17.4265174, 'max_lon': 78.2096381, 'max_lat': 17.4265778}"
PROP-MOK-000473,way/1278410222,mokila,property_candidate,yes,17.4264002,78.2095416,19.87,213.86,23.76,18.44,"{'min_lon': 78.2095151, 'min_lat': 17.42637, 'max_lon': 78.2095681, 'max_lat': 17.4264304}"
PROP-MOK-000474,way/1278410223,mokila,property_candidate,yes,17.4262555,78.2094763,19.87,213.86,23.76,18.44,"{'min_lon': 78.2094498, 'min_lat': 17.4262253, 'max_lon': 78.2095028, 'max_lat': 17.4262857}"
PROP-MOK-000475,way/1278410224,mokila,property_candidate,yes,17.4261092,78.2094075,19.87,213.86,23.76,18.44,"{'min_lon': 78.209381, 'min_lat': 17.426079, 'max_lon': 78.209434, 'max_lat': 17.4261394}"
PROP-MOK-000476,way/1278410225,mokila,property_candidate,yes,17.4258017,78.2092617,19.87,213.86,23.76,18.44,"{'min_lon': 78.2092352, 'min_lat': 17.4257715, 'max_lon': 78.2092882, 'max_lat': 17.4258319}"
PROP-MOK-000477,way/1278410226,mokila,property_candidate,yes,17.4256621,78.2091988,19.87,213.86,23.76,18.44,"{'min_lon': 78.2091723, 'min_lat': 17.4256319, 'max_lon': 78.2092253, 'max_lat': 17.4256923}"
PROP-MOK-000478,way/1278410227,mokila,property_candidate,yes,17.425513,78.2091317,19.87,213.86,23.76,18.44,"{'min_lon': 78.2091052, 'min_lat': 17.4254828, 'max_lon': 78.2091582, 'max_lat': 17.4255432}"
PROP-MOK-000479,way/1278410228,mokila,property_candidate,yes,17.4253728,78.2090641,19.87,213.86,23.76,18.44,"{'min_lon': 78.2090376, 'min_lat': 17.4253426, 'max_lon': 78.2090906, 'max_lat': 17.425403}"
PROP-MOK-000480,way/1278410229,mokila,property_candidate,yes,17.425217,78.2089906,19.87,213.87,23.76,18.44,"{'min_lon': 78.2089641, 'min_lat': 17.4251868, 'max_lon': 78.2090171, 'max_lat': 17.4252472}"
PROP-MOK-000481,way/1278410230,mokila,property_candidate,yes,17.425074,78.2089183,19.87,213.87,23.76,18.44,"{'min_lon': 78.2088918, 'min_lat': 17.4250438, 'max_lon': 78.2089448, 'max_lat': 17.4251042}"
PROP-MOK-000482,way/1278410231,mokila,property_candidate,yes,17.4247803,78.2087906,19.87,213.87,23.76,18.44,"{'min_lon': 78.2087641, 'min_lat': 17.4247501, 'max_lon': 78.2088171, 'max_lat': 17.4248105}"
PROP-MOK-000483,way/1278410232,mokila,property_candidate,yes,17.4246312,78.2087119,19.87,213.87,23.76,18.44,"{'min_lon': 78.2086854, 'min_lat': 17.424601, 'max_lon': 78.2087384, 'max_lat': 17.4246614}"
PROP-MOK-000484,way/1278410233,mokila,property_candidate,yes,17.4243599,78.20935,19.87,213.87,23.76,18.44,"{'min_lon': 78.2093235, 'min_lat': 17.4243297, 'max_lon': 78.2093765, 'max_lat': 17.4243901}"
PROP-MOK-000485,way/1278410234,mokila,property_candidate,yes,17.4245133,78.2094196,19.87,213.87,23.76,18.44,"{'min_lon': 78.2093931, 'min_lat': 17.4244831, 'max_lon': 78.2094461, 'max_lat': 17.4245435}"
PROP-MOK-000486,way/1278410235,mokila,property_candidate,yes,17.4246616,78.2094866,19.87,213.87,23.76,18.44,"{'min_lon': 78.2094601, 'min_lat': 17.4246314, 'max_lon': 78.2095131, 'max_lat': 17.4246918}"
PROP-MOK-000487,way/1278410236,mokila,property_candidate,yes,17.4248124,78.209563,19.87,213.87,23.76,18.44,"{'min_lon': 78.2095365, 'min_lat': 17.4247822, 'max_lon': 78.2095895, 'max_lat': 17.4248426}"
PROP-MOK-000488,way/1278410237,mokila,property_candidate,yes,17.4249491,78.2096233,19.87,213.87,23.76,18.44,"{'min_lon': 78.2095968, 'min_lat': 17.4249189, 'max_lon': 78.2096498, 'max_lat': 17.4249793}"
PROP-MOK-000489,way/1278410238,mokila,property_candidate,yes,17.4250948,78.2096835,19.87,213.86,23.76,18.44,"{'min_lon': 78.209657, 'min_lat': 17.4250646, 'max_lon': 78.20971, 'max_lat': 17.425125}"
PROP-MOK-000490,way/1278410239,mokila,property_candidate,yes,17.4252457,78.2097545,19.87,213.86,23.76,18.44,"{'min_lon': 78.209728, 'min_lat': 17.4252155, 'max_lon': 78.209781, 'max_lat': 17.4252759}"
PROP-MOK-000491,way/1278410240,mokila,property_candidate,yes,17.4253901,78.2098202,19.87,213.86,23.76,18.44,"{'min_lon': 78.2097937, 'min_lat': 17.4253599, 'max_lon': 78.2098467, 'max_lat': 17.4254203}"
PROP-MOK-000492,way/1278410241,mokila,property_candidate,yes,17.4255486,78.2099005,19.87,213.86,23.76,18.44,"{'min_lon': 78.209874, 'min_lat': 17.4255184, 'max_lon': 78.209927, 'max_lat': 17.4255788}"
PROP-MOK-000493,way/1278410242,mokila,property_candidate,yes,17.4240992,78.2099769,19.87,213.87,23.76,18.44,"{'min_lon': 78.2099504, 'min_lat': 17.424069, 'max_lon': 78.2100034, 'max_lat': 17.4241294}"
PROP-MOK-000494,way/1278410243,mokila,property_candidate,yes,17.4242436,78.2100466,19.87,213.87,23.76,18.44,"{'min_lon': 78.2100201, 'min_lat': 17.4242134, 'max_lon': 78.2100731, 'max_lat': 17.4242738}"
PROP-MOK-000495,way/1278410244,mokila,property_candidate,yes,17.4243932,78.2101109,19.87,213.87,23.76,18.44,"{'min_lon': 78.2100844, 'min_lat': 17.424363, 'max_lon': 78.2101374, 'max_lat': 17.4244234}"
PROP-MOK-000496,way/1278410245,mokila,property_candidate,yes,17.4245287,78.2101752,19.87,213.87,23.76,18.44,"{'min_lon': 78.2101487, 'min_lat': 17.4244985, 'max_lon': 78.2102017, 'max_lat': 17.4245589}"
PROP-MOK-000497,way/1278410246,mokila,property_candidate,yes,17.424682,78.2102448,19.87,213.87,23.76,18.44,"{'min_lon': 78.2102183, 'min_lat': 17.4246518, 'max_lon': 78.2102713, 'max_lat': 17.4247122}"
PROP-MOK-000498,way/1278410247,mokila,property_candidate,yes,17.424829,78.2103118,19.87,213.87,23.76,18.44,"{'min_lon': 78.2102853, 'min_lat': 17.4247988, 'max_lon': 78.2103383, 'max_lat': 17.4248592}"
PROP-MOK-000499,way/1278410248,mokila,property_candidate,yes,17.4249875,78.2103828,19.87,213.86,23.76,18.44,"{'min_lon': 78.2103563, 'min_lat': 17.4249573, 'max_lon': 78.2104093, 'max_lat': 17.4250177}"
PROP-MOK-000500,way/1278410249,mokila,property_candidate,yes,17.425114,78.2104511,19.87,213.86,23.76,18.44,"{'min_lon': 78.2104246, 'min_lat': 17.4250838, 'max_lon': 78.2104776, 'max_lat': 17.4251442}"
PROP-MOK-000501,way/1278410250,mokila,property_candidate,yes,17.4252687,78.2105167,19.87,213.86,23.76,18.44,"{'min_lon': 78.2104902, 'min_lat': 17.4252385, 'max_lon': 78.2105432, 'max_lat': 17.4252989}"
PROP-MOK-000502,way/1278410253,mokila,property_candidate,yes,17.42684258,78.20916213,689.8,7424.94,824.99,111.12,"{'min_lon': 78.2089889, 'min_lat': 17.4267029, 'max_lon': 78.2093394, 'max_lat': 17.4269926}"
PROP-MOK-000503,way/1278410254,mokila,property_candidate,yes,17.42652936,78.20889302,52.56,565.78,62.86,29.22,"{'min_lon': 78.2088491, 'min_lat': 17.4264836, 'max_lon': 78.2089369, 'max_lat': 17.4265751}"
PROP-MOK-000504,way/1278410255,mokila,property_candidate,yes,17.4264066,78.2088988,217.31,2339.06,259.9,61.71,"{'min_lon': 78.2087996, 'min_lat': 17.4263318, 'max_lon': 78.2089858, 'max_lat': 17.4264737}"
PROP-MOK-000505,way/1278410256,mokila,property_candidate,yes,17.4261302,78.20870975,45.92,494.31,54.92,27.13,"{'min_lon': 78.2086667, 'min_lat': 17.4260902, 'max_lon': 78.2087528, 'max_lat': 17.4261702}"
PROP-MOK-000506,way/1278410258,mokila,property_candidate,yes,17.42527685,78.20846025,509.18,5480.82,608.98,90.26,"{'min_lon': 78.2083213, 'min_lat': 17.4251442, 'max_lon': 78.2085992, 'max_lat': 17.4254095}"
PROP-MOK-000507,way/1278410259,mokila,property_candidate,yes,17.42517521,78.20830398,54.48,586.4,65.16,29.88,"{'min_lon': 78.2082591, 'min_lat': 17.4251277, 'max_lon': 78.2083489, 'max_lat': 17.4252227}"
PROP-MOK-000508,way/1278410260,mokila,property_candidate,yes,17.42499292,78.20831741,527.94,5682.71,631.41,92.06,"{'min_lon': 78.2081715, 'min_lat': 17.4248597, 'max_lon': 78.2084633, 'max_lat': 17.4251261}"
PROP-MOK-000509,way/1333780529,mokila,residential,residential,17.42645695,78.19718187,105.53,1135.93,126.21,41.57,"{'min_lon': 78.1971171, 'min_lat': 17.4264053, 'max_lon': 78.1972466, 'max_lat': 17.4265086}"
PROP-MOK-000510,way/1333780530,mokila,residential,residential,17.42633187,78.19716126,105.45,1135.04,126.12,41.56,"{'min_lon': 78.1970965, 'min_lat': 17.4262802, 'max_lon': 78.197226, 'max_lat': 17.4263835}"
PROP-MOK-000511,way/1333780531,mokila,residential,residential,17.42620963,78.19713032,105.48,1135.37,126.15,41.56,"{'min_lon': 78.1970656, 'min_lat': 17.426158, 'max_lon': 78.1971951, 'max_lat': 17.4262613}"
PROP-MOK-000512,way/1333780532,mokila,residential,residential,17.42609015,78.19710383,105.53,1135.93,126.21,41.57,"{'min_lon': 78.1970391, 'min_lat': 17.4260385, 'max_lon': 78.1971686, 'max_lat': 17.4261418}"
PROP-MOK-000513,way/1333780533,mokila,residential,residential,17.42596507,78.19707288,105.48,1135.37,126.15,41.56,"{'min_lon': 78.1970081, 'min_lat': 17.4259134, 'max_lon': 78.1971376, 'max_lat': 17.4260167}"
PROP-MOK-000514,way/1333780534,mokila,residential,residential,17.42584985,78.19705523,105.53,1135.93,126.21,41.57,"{'min_lon': 78.1969905, 'min_lat': 17.4257982, 'max_lon': 78.19712, 'max_lat': 17.4259015}"
PROP-MOK-000515,way/1333780535,mokila,residential,residential,17.42572197,78.19702428,105.48,1135.37,126.15,41.56,"{'min_lon': 78.1969595, 'min_lat': 17.4256703, 'max_lon': 78.197089, 'max_lat': 17.4257736}"
PROP-MOK-000516,way/1333780536,mokila,residential,residential,17.42547675,78.19697395,105.5,1135.61,126.18,41.56,"{'min_lon': 78.1969092, 'min_lat': 17.4254251, 'max_lon': 78.1970387, 'max_lat': 17.4255284}"
PROP-MOK-000517,way/1333780537,mokila,residential,residential,17.42535867,78.19694596,105.45,1135.05,126.12,41.56,"{'min_lon': 78.1968812, 'min_lat': 17.425307, 'max_lon': 78.1970107, 'max_lat': 17.4254103}"
PROP-MOK-000518,way/1333780538,mokila,residential,residential,17.42523505,78.19692385,105.5,1135.61,126.18,41.56,"{'min_lon': 78.1968591, 'min_lat': 17.4251834, 'max_lon': 78.1969886, 'max_lat': 17.4252867}"
PROP-MOK-000519,way/1333780539,mokila,residential,residential,17.42511838,78.19688854,105.48,1135.38,126.15,41.56,"{'min_lon': 78.1968238, 'min_lat': 17.4250667, 'max_lon': 78.1969533, 'max_lat': 17.42517}"
PROP-MOK-000520,way/1333780540,mokila,residential,residential,17.42489355,78.19683403,105.53,1135.94,126.22,41.57,"{'min_lon': 78.1967693, 'min_lat': 17.4248419, 'max_lon': 78.1968988, 'max_lat': 17.4249452}"
PROP-MOK-000521,way/1333780541,mokila,residential,residential,17.42476425,78.19681045,105.5,1135.62,126.18,41.56,"{'min_lon': 78.1967457, 'min_lat': 17.4247126, 'max_lon': 78.1968752, 'max_lat': 17.4248159}"
PROP-MOK-000522,way/1333780542,mokila,residential,residential,17.42515495,78.19739813,105.53,1135.94,126.22,41.57,"{'min_lon': 78.1973334, 'min_lat': 17.4251033, 'max_lon': 78.1974629, 'max_lat': 17.4252066}"
PROP-MOK-000523,way/1333780543,mokila,residential,residential,17.42503407,78.19737308,105.48,1135.37,126.15,41.56,"{'min_lon': 78.1973083, 'min_lat': 17.4249824, 'max_lon': 78.1974378, 'max_lat': 17.4250857}"
PROP-MOK-000524,way/1333780544,mokila,residential,residential,17.42491183,78.19733922,105.48,1135.38,126.15,41.56,"{'min_lon': 78.1972745, 'min_lat': 17.4248602, 'max_lon': 78.197404, 'max_lat': 17.4249635}"
PROP-MOK-000525,way/1333780545,mokila,residential,residential,17.42479517,78.19732006,105.45,1135.05,126.12,41.56,"{'min_lon': 78.1972553, 'min_lat': 17.4247435, 'max_lon': 78.1973848, 'max_lat': 17.4248468}"
PROP-MOK-000526,way/1333780546,mokila,residential,residential,17.42467013,78.19728764,105.45,1135.05,126.12,41.56,"{'min_lon': 78.1972229, 'min_lat': 17.4246185, 'max_lon': 78.1973524, 'max_lat': 17.4247218}"
PROP-MOK-000527,way/1333780547,mokila,residential,residential,17.42444245,78.19723905,105.5,1135.62,126.18,41.56,"{'min_lon': 78.1971743, 'min_lat': 17.4243908, 'max_lon': 78.1973038, 'max_lat': 17.4244941}"
PROP-MOK-000528,way/1333780548,mokila,residential,residential,17.42432157,78.19721696,105.45,1135.06,126.12,41.56,"{'min_lon': 78.1971522, 'min_lat': 17.4242699, 'max_lon': 78.1972817, 'max_lat': 17.4243732}"
PROP-MOK-000529,way/1333780549,mokila,residential,residential,17.42420215,78.19718897,105.53,1135.94,126.22,41.57,"{'min_lon': 78.1971242, 'min_lat': 17.4241505, 'max_lon': 78.1972537, 'max_lat': 17.4242538}"
PROP-MOK-000530,way/1333780550,mokila,residential,residential,17.42532263,78.19762474,105.45,1135.05,126.12,41.56,"{'min_lon': 78.19756, 'min_lat': 17.425271, 'max_lon': 78.1976895, 'max_lat': 17.4253743}"
PROP-MOK-000531,way/1333780681,mokila,residential,residential,17.42462517,78.19750983,92.24,992.87,110.32,41.98,"{'min_lon': 78.1974427, 'min_lat': 17.4245787, 'max_lon': 78.1975674, 'max_lat': 17.4246747}"
PROP-MOK-000532,way/1333781040,mokila,residential,residential,17.42439166,78.19746173,92.23,992.73,110.3,41.99,"{'min_lon': 78.1973946, 'min_lat': 17.4243452, 'max_lon': 78.1975193, 'max_lat': 17.4244412}"
PROP-MOK-000533,way/1333781041,mokila,residential,residential,17.42427205,78.19743294,92.33,993.82,110.42,42.01,"{'min_lon': 78.1973658, 'min_lat': 17.4242256, 'max_lon': 78.1974906, 'max_lat': 17.4243216}"
PROP-MOK-000534,way/1333781042,mokila,residential,residential,17.42414933,78.19740584,92.3,993.53,110.39,42.0,"{'min_lon': 78.1973387, 'min_lat': 17.4241029, 'max_lon': 78.1974635, 'max_lat': 17.4241989}"
PROP-MOK-000535,way/1333781043,mokila,residential,residential,17.42472157,78.19703055,92.3,993.53,110.39,41.98,"{'min_lon': 78.1969634, 'min_lat': 17.4246751, 'max_lon': 78.1970882, 'max_lat': 17.4247711}"
PROP-MOK-000536,way/1333781044,mokila,residential,residential,17.42496143,78.19708874,92.3,993.53,110.39,42.0,"{'min_lon': 78.1970216, 'min_lat': 17.424915, 'max_lon': 78.1971464, 'max_lat': 17.425011}"
PROP-MOK-000537,way/1333781045,mokila,residential,residential,17.42508397,78.19711299,92.23,992.75,110.31,41.98,"{'min_lon': 78.1970459, 'min_lat': 17.4250375, 'max_lon': 78.1971706, 'max_lat': 17.4251335}"
PROP-MOK-000538,way/1333781046,mokila,residential,residential,17.42524164,78.19713296,92.26,993.06,110.34,41.98,"{'min_lon': 78.1970659, 'min_lat': 17.4251952, 'max_lon': 78.1971906, 'max_lat': 17.4252912}"
PROP-MOK-000539,way/1333781047,mokila,residential,residential,17.42505885,78.19657934,92.33,993.81,110.42,42.01,"{'min_lon': 78.1965122, 'min_lat': 17.4250124, 'max_lon': 78.196637, 'max_lat': 17.4251084}"
PROP-MOK-000540,way/1333781048,mokila,residential,residential,17.42517333,78.19660674,92.3,993.53,110.39,42.0,"{'min_lon': 78.1965396, 'min_lat': 17.4251269, 'max_lon': 78.1966644, 'max_lat': 17.4252229}"
PROP-MOK-000541,way/1333781049,mokila,residential,residential,17.42527776,78.19662673,92.22,992.6,110.29,41.98,"{'min_lon': 78.1965596, 'min_lat': 17.4252313, 'max_lon': 78.1966843, 'max_lat': 17.4253273}"
PROP-MOK-000542,way/1333781050,mokila,residential,residential,17.42541233,78.1966604,92.26,993.04,110.34,41.99,"{'min_lon': 78.1965933, 'min_lat': 17.4253659, 'max_lon': 78.196718, 'max_lat': 17.4254619}"
PROP-MOK-000543,way/1333781051,mokila,residential,residential,17.42553885,78.19668564,92.33,993.81,110.42,42.01,"{'min_lon': 78.1966185, 'min_lat': 17.4254924, 'max_lon': 78.1967433, 'max_lat': 17.4255884}"
PROP-MOK-000544,way/1333781052,mokila,residential,residential,17.42565935,78.19670987,92.29,993.35,110.37,41.99,"{'min_lon': 78.1966428, 'min_lat': 17.4256129, 'max_lon': 78.1967675, 'max_lat': 17.4257089}"
PROP-MOK-000545,way/1333781053,mokila,residential,residential,17.42578486,78.19673833,92.23,992.72,110.3,41.99,"{'min_lon': 78.1966712, 'min_lat': 17.4257384, 'max_lon': 78.1967959, 'max_lat': 17.4258344}"
PROP-MOK-000546,way/1333781054,mokila,residential,residential,17.42591943,78.19675934,92.3,993.52,110.39,42.0,"{'min_lon': 78.1966922, 'min_lat': 17.425873, 'max_lon': 78.196817, 'max_lat': 17.425969}"
PROP-MOK-000547,way/1333781055,mokila,residential,residential,17.42603793,78.19678984,92.3,993.52,110.39,42.0,"{'min_lon': 78.1967227, 'min_lat': 17.4259915, 'max_lon': 78.1968475, 'max_lat': 17.4260875}"
PROP-MOK-000548,way/1333781056,mokila,residential,residential,17.42614637,78.19681832,92.27,993.18,110.35,41.97,"{'min_lon': 78.1967512, 'min_lat': 17.4260999, 'max_lon': 78.1968759, 'max_lat': 17.4261959}"
PROP-MOK-000549,way/1333781057,mokila,residential,residential,17.42628093,78.1968425,92.27,993.18,110.35,41.98,"{'min_lon': 78.1967754, 'min_lat': 17.4262345, 'max_lon': 78.1969001, 'max_lat': 17.4263305}"
PROP-MOK-000550,way/1333781058,mokila,residential,residential,17.42639042,78.19686985,92.27,993.18,110.35,41.98,"{'min_lon': 78.1968027, 'min_lat': 17.426344, 'max_lon': 78.1969275, 'max_lat': 17.42644}"
PROP-MOK-000551,way/1333781059,mokila,residential,residential,17.42630003,78.19737714,92.3,993.52,110.39,42.0,"{'min_lon': 78.19731, 'min_lat': 17.4262536, 'max_lon': 78.1974348, 'max_lat': 17.4263496}"
PROP-MOK-000552,way/1333781060,mokila,residential,residential,17.42617753,78.1973477,92.27,993.18,110.35,41.98,"{'min_lon': 78.1972806, 'min_lat': 17.4261311, 'max_lon': 78.1974053, 'max_lat': 17.4262271}"
PROP-MOK-000553,way/1333781061,mokila,residential,residential,17.42605903,78.1973256,92.27,993.18,110.35,41.98,"{'min_lon': 78.1972585, 'min_lat': 17.4260126, 'max_lon': 78.1973832, 'max_lat': 17.4261086}"
PROP-MOK-000554,way/1333781062,mokila,residential,residential,17.4259315,78.19729401,92.18,992.24,110.25,41.97,"{'min_lon': 78.1972269, 'min_lat': 17.4258851, 'max_lon': 78.1973516, 'max_lat': 17.425981}"
PROP-MOK-000555,way/1333781063,mokila,residential,residential,17.42469262,78.19800405,92.27,993.18,110.35,41.98,"{'min_lon': 78.1979369, 'min_lat': 17.4246462, 'max_lon': 78.1980617, 'max_lat': 17.4247422}"
PROP-MOK-000556,way/1333781064,mokila,residential,residential,17.42452303,78.19799184,92.3,993.53,110.39,42.0,"{'min_lon': 78.1979247, 'min_lat': 17.4244766, 'max_lon': 78.1980495, 'max_lat': 17.4245726}"
PROP-MOK-000557,way/1333781065,mokila,residential,residential,17.42787243,78.2002619,92.25,993.02,110.34,41.99,"{'min_lon': 78.2001948, 'min_lat': 17.427826, 'max_lon': 78.2003195, 'max_lat': 17.427922}"
PROP-MOK-000558,way/1334067322,mokila,residential,residential,17.42697845,78.1978269,387.49,4170.94,463.44,80.17,"{'min_lon': 78.1977082, 'min_lat': 17.4268498, 'max_lon': 78.1979456, 'max_lat': 17.4271071}"
PROP-MOK-000559,way/1334067323,mokila,residential,residential,17.42690218,78.1980125,387.63,4172.44,463.6,80.18,"{'min_lon': 78.1978938, 'min_lat': 17.4267735, 'max_lon': 78.1981312, 'max_lat': 17.4270309}"
PROP-MOK-000560,way/1334067324,mokila,residential,residential,17.42683599,78.19821507,343.1,3693.08,410.34,74.67,"{'min_lon': 78.1981033, 'min_lat': 17.4267181, 'max_lon': 78.1983263, 'max_lat': 17.4269541}"
PROP-MOK-000561,way/1334067325,mokila,residential,residential,17.4267525,78.19838815,347.4,3739.4,415.49,75.26,"{'min_lon': 78.1982756, 'min_lat': 17.426634, 'max_lon': 78.1985007, 'max_lat': 17.426871}"
PROP-MOK-000562,way/1334067326,mokila,residential,residential,17.42666537,78.19856007,343.07,3692.74,410.3,74.66,"{'min_lon': 78.1984483, 'min_lat': 17.4265475, 'max_lon': 78.1986713, 'max_lat': 17.4267835}"
PROP-MOK-000563,way/1334067327,mokila,residential,residential,17.4265813,78.1987347,343.0,3692.07,410.23,74.66,"{'min_lon': 78.1986229, 'min_lat': 17.4264634, 'max_lon': 78.1988459, 'max_lat': 17.4266994}"
PROP-MOK-000564,way/1334067328,mokila,residential,residential,17.42649267,78.19891409,343.0,3692.07,410.23,74.66,"{'min_lon': 78.1988023, 'min_lat': 17.4263748, 'max_lon': 78.1990253, 'max_lat': 17.4266108}"
PROP-MOK-000565,way/1334067329,mokila,residential,residential,17.42685187,78.19904227,343.07,3692.73,410.3,74.66,"{'min_lon': 78.1989305, 'min_lat': 17.426734, 'max_lon': 78.1991535, 'max_lat': 17.42697}"
PROP-MOK-000566,way/1334067330,mokila,residential,residential,17.42699246,78.19877151,343.07,3692.73,410.3,74.66,"{'min_lon': 78.1986597, 'min_lat': 17.4268746, 'max_lon': 78.1988827, 'max_lat': 17.4271106}"
PROP-MOK-000567,way/1334067331,mokila,residential,residential,17.42718047,78.19838064,342.93,3691.23,410.14,74.65,"{'min_lon': 78.1982689, 'min_lat': 17.4270626, 'max_lon': 78.1984918, 'max_lat': 17.4272986}"
PROP-MOK-000568,way/1334067332,mokila,residential,residential,17.42733637,78.19808587,343.07,3692.73,410.3,74.66,"{'min_lon': 78.1979741, 'min_lat': 17.4272185, 'max_lon': 78.1981971, 'max_lat': 17.4274545}"
PROP-MOK-000569,way/1334067333,mokila,residential,residential,17.42753047,78.19819159,343.0,3692.05,410.23,74.66,"{'min_lon': 78.1980798, 'min_lat': 17.4274126, 'max_lon': 78.1983028, 'max_lat': 17.4276486}"
PROP-MOK-000570,way/1334067334,mokila,residential,residential,17.42738987,78.19849279,343.0,3692.05,410.23,74.66,"{'min_lon': 78.198381, 'min_lat': 17.427272, 'max_lon': 78.198604, 'max_lat': 17.427508}"
PROP-MOK-000571,way/1334067335,mokila,residential,residential,17.42759313,78.19860811,342.93,3691.31,410.15,74.65,"{'min_lon': 78.1984963, 'min_lat': 17.4274753, 'max_lon': 78.1987193, 'max_lat': 17.4277112}"
PROP-MOK-000572,way/1334067336,mokila,residential,residential,17.42774907,78.19830537,343.06,3692.72,410.3,74.66,"{'min_lon': 78.1981936, 'min_lat': 17.4276312, 'max_lon': 78.1984166, 'max_lat': 17.4278672}"
PROP-MOK-000573,way/1334067337,mokila,residential,residential,17.4279248,78.1979401,343.0,3692.05,410.23,74.66,"{'min_lon': 78.1978283, 'min_lat': 17.4278069, 'max_lon': 78.1980513, 'max_lat': 17.4280429}"
PROP-MOK-000574,way/1334067338,mokila,residential,residential,17.42772151,78.19784078,343.07,3692.72,410.3,74.66,"{'min_lon': 78.197729, 'min_lat': 17.4276036, 'max_lon': 78.197952, 'max_lat': 17.4278396}"
PROP-MOK-000575,way/1334067339,mokila,residential,residential,17.4274036,78.1989862,343.0,3692.05,410.23,74.66,"{'min_lon': 78.1988744, 'min_lat': 17.4272857, 'max_lon': 78.1990974, 'max_lat': 17.4275217}"
PROP-MOK-000576,way/1334067340,mokila,residential,residential,17.42720339,78.19887247,343.1,3693.06,410.34,74.67,"{'min_lon': 78.1987607, 'min_lat': 17.4270855, 'max_lon': 78.1989837, 'max_lat': 17.4273215}"
PROP-MOK-000577,way/1334067341,mokila,residential,residential,17.42706737,78.19915279,343.0,3692.06,410.23,74.66,"{'min_lon': 78.199041, 'min_lat': 17.4269495, 'max_lon': 78.199264, 'max_lat': 17.4271855}"
PROP-MOK-000578,way/1334067342,mokila,residential,residential,17.42726759,78.19926174,342.96,3691.56,410.17,74.65,"{'min_lon': 78.19915, 'min_lat': 17.4271497, 'max_lon': 78.1993729, 'max_lat': 17.4273857}"
PROP-MOK-000579,way/1334067343,mokila,residential,residential,17.4270857,78.1996382,343.0,3692.05,410.23,74.66,"{'min_lon': 78.1995264, 'min_lat': 17.4269678, 'max_lon': 78.1997494, 'max_lat': 17.4272038}"
PROP-MOK-000580,way/1334067344,mokila,residential,residential,17.42686867,78.19953887,343.07,3692.73,410.3,74.66,"{'min_lon': 78.1994271, 'min_lat': 17.4267508, 'max_lon': 78.1996501, 'max_lat': 17.4269868}"
PROP-MOK-000581,way/1334067345,mokila,residential,residential,17.4266623,78.19942195,342.93,3691.24,410.14,74.65,"{'min_lon': 78.1993102, 'min_lat': 17.4265444, 'max_lon': 78.1995331, 'max_lat': 17.4267804}"
PROP-MOK-000582,way/1334067346,mokila,residential,residential,17.42695271,78.19992498,343.07,3692.73,410.3,74.66,"{'min_lon': 78.1998132, 'min_lat': 17.4268348, 'max_lon': 78.2000362, 'max_lat': 17.4270708}"
PROP-MOK-000583,way/1334067347,mokila,residential,residential,17.42674027,78.19980319,343.0,3692.06,410.23,74.66,"{'min_lon': 78.1996914, 'min_lat': 17.4266224, 'max_lon': 78.1999144, 'max_lat': 17.4268584}"
PROP-MOK-000584,way/1334067348,mokila,residential,residential,17.42655227,78.19969267,343.07,3692.73,410.3,74.66,"{'min_lon': 78.1995809, 'min_lat': 17.4264344, 'max_lon': 78.1998039, 'max_lat': 17.4266704}"
